;FB3;Fensterbank, 3 cm poliert;G;BAB;Baltic braun;50;poliert;145,0;30,0;3,0;;;;;;St;4,35;m²;;;2;43,50;4;Fensterbänke;66;6;;;;;;;;;;
;FB3;Fensterbank, 3 cm poliert;G;BAB;Baltic braun;50;poliert;150,0;30,0;3,0;;;;;;St;4,50;m²;;;2;45,00;4;Fensterbänke;66;7;;;;;;;;;;
;FB3;Fensterbank, 3 cm poliert;G;BAB;Baltic braun;50;poliert;155,0;30,0;3,0;;;;;;St;4,65;m²;;;2;46,50;4;Fensterbänke;66;8;;;;;;;;;;
;FB3;Fensterbank, 3 cm poliert;G;BAB;Baltic braun;50;poliert;160,0;30,0;3,0;;;;;;St;4,80;m²;;;2;48,00;4;Fensterbänke;66;9;;;;;;;;;;
;RB;Rohblöcke Eigen;;;;0;;;;170,0;;;;;;St;0,00;m³;;;5;0,00;1;Rohblöcke;69;6;;;;;;;;;;
;RP;Rohplatten;G;BCS;Bianco Sardo;50;poliert;250,0;170,0;3,0;;;;;;St;81,17;m²;;;11;65,00;2;Rohplatte;70;1;;;;;;;;;;
;FB3;Fensterbank, 3 cm poliert;G;BAB;Baltic braun;50;poliert;;;3,0;;;;;;St;2,00;m²;;;5;;4;Fensterbänke;71;1;;;;;;;;;;
;FB3;Fensterbank, 3 cm poliert;G;BAB;Baltic braun;50;poliert;120,0;30,0;3,0;;;;;;St;0,72;m²;;;5;15,00;4;Fensterbänke;71;2;;;;;;;;;;
;FB;Fensterbänke;G;BAB;Baltic braun;60;geflammt;;;25,0;;;;;;St;8,40;m²;;;5;1200,00;4;Fensterbänke;71;3;;;;;;;;;;
;UP;Unmaßplatte;G;BAB;Baltic braun;50;poliert;;;18,0;;;;;;St;1,33;m²;;;5;0,00;2;Rohplatte;72;1;;;;;;;;;;
;UP003;Unmaßplatte;G;BAB;Baltic braun;10;diamantgesägt;200,0;150,0;3,0;;;;;;St;30,00;m²;;;5;0,00;2;Rohplatte;72;2;;;;;;;;;;
;UP;Unmaßplatte;G;BAB;Baltic braun;60;geflammt;200,0;150,0;4,0;;;;;;St;30,00;m²;;;5;0,00;2;Rohplatte;72;3;;;;;;;;;;
;RP;Rohplatten;G;BAR;Baltic rot;50;poliert;190,0;170,0;2,0;;;;;;St;32,30;m²;;;1;48,11;2;Rohplatte;75;1;;;;;;;;;;
;RP;Rohplatten;G;BAR;Baltic rot;50;poliert;190,0;170,0;3,0;;;;;;St;32,30;m²;;;1;53,00;2;Rohplatte;75;2;;;;;;;;;;
;RP;Rohplatten;G;BAR;Baltic rot;50;poliert;190,0;170,0;4,0;;;;;;St;32,30;m²;;;1;54,00;2;Rohplatte;75;3;;;;;;;;;;
;RP;Rohplatten;G;BAB;Baltic braun;50;poliert;190,0;170,0;2,0;;;;;;St;32,30;m²;;;1;46,80;2;Rohplatte;75;4;;;;;;;;;;
;RP;Rohplatten;G;BAB;Baltic braun;50;poliert;190,0;170,0;3,0;;;;;;St;32,30;m²;;;1;47,70;2;Rohplatte;75;5;;;;;;;;;;
;RP;Rohplatten;G;BAB;Baltic braun;50;poliert;190,0;170,0;4,0;;;;;;St;32,30;m²;;;1;48,60;2;Rohplatte;75;6;;;;;;;;;;
;RP;Rohplatten;G;BAG;Baltic grün;50;poliert;190,0;170,0;2,0;;;;;;St;32,30;m²;;;1;52,00;2;Rohplatte;75;7;;;;;;;;;;
;RP;Rohplatten;G;BAG;Baltic grün;50;poliert;190,0;170,0;3,0;;;;;;St;32,30;m²;;;1;53,00;2;Rohplatte;75;8;;;;;;;;;;
;RP;Rohplatten;G;BAG;Baltic grün;50;poliert;190,0;170,0;4,0;;;;;;St;32,30;m²;;;1;54,00;2;Rohplatte;75;9;;;;;;;;;;
;FB3;Fensterbank, 3 cm poliert;G;BAB;Baltic braun;50;poliert;125,0;30,0;3,0;;;;;;St;3,75;m²;;;1;0,00;4;Fensterbänke;75;10;;;;;;;;;;
;RP;Rohplatten;G;BAB;Baltic braun;50;poliert;;;2,0;;;;;;St;11,80;m²;;;1;0,00;2;Rohplatte;75;11;;;;;;;;;;
;FB3;Fensterbank, 3 cm poliert;G;BAB;Baltic braun;50;poliert;125,0;30,0;3,0;;;;;;St;3,75;m²;;;1;0,00;4;Fensterbänke;76;1;;;;;;;;;;
;RP;Rohplatten;G;BAB;Baltic braun;50;poliert;;;2,0;;;;;;St;11,80;m²;;;1;0,00;2;Rohplatte;76;2;;;;;;;;;;
;FB3;Fensterbank, 3 cm poliert;G;BAB;Baltic braun;50;poliert;125,0;30,0;3,0;;;;;;St;7,50;m²;;;1;0,00;4;Fensterbänke;77;1;;;;;;;;;;
;FB3;Fensterbank, 3 cm poliert;G;BAB;Baltic braun;50;poliert;125,0;30,0;3,0;;;;;;St;56,25;m²;LAGER01;;1;39,60;4;Fensterbänke;78;1;;;;;;;;;;
;FB3;Fensterbank, 3 cm poliert;G;BAB;Baltic braun;50;poliert;;;3,0;;;;;;St;62,55;m²;LAGER01;;1;39,60;4;Fensterbänke;78;2;;;;;;;;;;
;FB;Fensterbänke;G;BAB;Baltic braun;10;diamantgesägt;;;2,0;;;;;;St;13,66;m²;;;12;55,00;4;Fensterbänke;79;1;;;;;;;;;;
;FB3N;Fensterbank, 3 cm poliert;G;BAB;Baltic braun;50;poliert;11,0;14,0;3,0;;;;;;St;0,02;m²;;;1;40,50;4;Fensterbänke;20100001;1;;;;;;;;;;
;UP;Unmaßplatte;G;BAB;Baltic braun;50;poliert;;;3,0;;;;;;St;12,02;m²;;;1;121,50;2;Rohplatte;20100001;2;;;;;;;;;;
;FB3;Fensterbank, 3 cm poliert;G;BAB;Baltic braun;50;poliert;125,0;30,0;3,0;;;;;;St;3,75;m²;;;1;39,60;4;Fensterbänke;20100002;1;;;;;;;;;;
;H-KALK;Kalk;;;;0;;;;;;;;;;Zak;2,00;Zak;;;5;23,00;55;Hilfsstoffe;20100003;1;;;;;;;;;;
OHNE;STPAL;Stahlpalette;;;;0;;;;;;;;;;St;1,00;St;;;5;35,00;70;Verpackung;20100003;2;;;;;;;;;;
;BOB;Bodenplatten in Bahnen;G;BAB;Baltic braun;50;poliert;60,0;60,0;1,0;;;;;;St;7,20;m²;;;1;97,92;5;Bodenplatten / Fliesen;20100006;1;;;;;;;;;;
;UP;Unmaßplatte;G;BAB;Baltic braun;50;poliert;210,0;190,0;3,0;;;;;;St;19,95;m²;;;478;;2;Rohplatte;20100007;1;;;;;;;;;;
;UP;Unmaßplatte;G;BAB;Baltic braun;50;poliert;210,0;190,0;3,0;;;;;;St;19,95;m²;;;478;14,25;2;Rohplatte;20100007;2;;;;;;;;;;
;UP;Unmaßplatte;G;BAB;Baltic braun;50;poliert;210,0;190,0;3,0;;;;;;St;19,95;m²;;;478;14,25;2;Rohplatte;20100007;3;;;;;;;;;;
;UP;Unmaßplatte;G;BAB;Baltic braun;50;poliert;210,0;190,0;3,0;;;;;;St;19,95;m²;;;478;14,25;2;Rohplatte;20100007;4;;;;;;;;;;
;UP;Unmaßplatte;G;BAB;Baltic braun;50;poliert;210,0;190,0;3,0;;;;;;St;11,97;m²;;;478;14,25;2;Rohplatte;20100008;1;;;;;;;;;;
;UP;Unmaßplatte;G;AZPL;Azul Platino;50;poliert;200,0;190,0;3,0;;;;;;St;11,40;m²;;;478;0,00;2;Rohplatte;20100008;2;;;;;;;;;;
;UP;Unmaßplatte;G;BAB;Baltic braun;0;;210,0;190,0;3,0;;;;;;St;3,99;m²;;;1;0,00;2;Rohplatte;20100009;1;;;;;;;;;;
;UP;Unmaßplatte;G;BAB;Baltic braun;50;poliert;210,0;190,0;3,0;;;;;;St;11,97;m²;;;478;14,25;2;Rohplatte;20100010;1;;;;;;;;;;
;UP;Unmaßplatte;G;AZPL;Azul Platino;50;poliert;200,0;190,0;3,0;;;;;;St;11,40;m²;;;478;0,00;2;Rohplatte;20100010;2;;;;;;;;;;
;UP;Unmaßplatte;G;BAB;Baltic braun;50;poliert;210,0;190,0;3,0;;;;;;St;11,97;m²;;;478;14,25;2;Rohplatte;20100010;3;;;;;;;;;;
;UP;Unmaßplatte;G;AZPL;Azul Platino;50;poliert;;;3,0;;;;;;St;3,13;m²;;;1;0,00;2;Rohplatte;20100014;1;;;;;;;;;;
;UP;Unmaßplatte;G;AZPL;Azul Platino;50;poliert;90,0;60,0;2,0;;;;;;St;0,54;m²;;;1;0,00;2;Rohplatte;20100014;2;;;;;;;;;;
;WL;Wischleiste;G;AZPL;Azul Platino;50;poliert;0,0;8,0;1,0;;;;;;m;6,00;m;;;1;0,00;6;;20100014;3;;;;;;;;;;
;KAP;Küchenarbeitsplatten;G;BAB;Baltic braun;50;poliert;200,0;60,0;3,0;;;;;;St;3,60;m²;;;1;299,70;10;Küchenarbeitspl./Waschtische;20100014;4;;;;;;;;;;
